"","recorder","date","time.bin.id","call.type","humidity","temp","lunar.vals","tmin","precip.day.of","precip.day.before","n","n.calls","rain.bin"
"962","S14",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"963","S14",20180302,"morning","long.argus",98,31.1,"Full",23.8,23.5,25.9,2,2,0
"964","S14",20180302,"morning","short.argus",98,31.1,"Full",23.8,23.5,25.9,11,11,0
"965","S15",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"966","S16",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"967","S17",20180302,"morning","long.argus",98,31.1,"Full",23.8,23.5,25.9,9,9,0
"968","S17",20180302,"morning","short.argus",98,31.1,"Full",23.8,23.5,25.9,15,15,0
"969","S18",20180302,"morning","long.argus",98,31.1,"Full",23.8,23.5,25.9,5,5,0
"970","S18",20180302,"morning","short.argus",98,31.1,"Full",23.8,23.5,25.9,15,15,0
"971","S19",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"972","S19",20180302,"morning","long.argus",98,31.1,"Full",23.8,23.5,25.9,3,3,0
"973","S11",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"974","S11",20180302,"morning","long.argus",98,31.1,"Full",23.8,23.5,25.9,1,1,0
"975","S11",20180302,"morning","short.argus",98,31.1,"Full",23.8,23.5,25.9,5,5,0
"976","S12",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"977","S13",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"978","S13",20180302,"morning","long.argus",98,31.1,"Full",23.8,23.5,25.9,1,1,0
"979","S20",20180302,"morning","none",98,31.1,"Full",23.8,23.5,25.9,0,0,0
"980","S14",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"981","S14",20180302,"afternoon","short.argus",98,31.1,"Full",23.8,23.5,25.9,1,1,1
"982","S15",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"983","S16",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"984","S17",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"985","S17",20180302,"afternoon","long.argus",98,31.1,"Full",23.8,23.5,25.9,1,1,1
"986","S18",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"987","S18",20180302,"afternoon","short.argus",98,31.1,"Full",23.8,23.5,25.9,1,1,1
"988","S19",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"989","S11",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"990","S12",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"991","S13",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"992","S20",20180302,"afternoon","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"993","S14",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"994","S15",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"995","S16",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"996","S17",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"997","S18",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"998","S19",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"999","S11",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"1000","S12",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"1001","S13",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"1002","S20",20180302,"evening","none",98,31.1,"Full",23.8,23.5,25.9,0,0,1
"1003","S14",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1004","S15",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1005","S16",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1006","S17",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1007","S18",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1008","S18",20180303,"madrugada","long.argus",99,30.2,"Full",22.6,3.1,23.5,2,2,0
"1009","S19",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1010","S11",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1011","S12",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1012","S13",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1013","S20",20180303,"madrugada","none",99,30.2,"Full",22.6,3.1,23.5,0,0,0
"1014","S14",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1015","S14",20180303,"morning","long.argus",99,30.2,"Full",22.6,3.1,23.5,1,1,1
"1016","S14",20180303,"morning","short.argus",99,30.2,"Full",22.6,3.1,23.5,3,3,1
"1017","S15",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1018","S16",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1019","S17",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1020","S17",20180303,"morning","long.argus",99,30.2,"Full",22.6,3.1,23.5,1,1,1
"1021","S17",20180303,"morning","short.argus",99,30.2,"Full",22.6,3.1,23.5,4,4,1
"1022","S18",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1023","S18",20180303,"morning","short.argus",99,30.2,"Full",22.6,3.1,23.5,8,8,1
"1024","S19",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1025","S19",20180303,"morning","long.argus",99,30.2,"Full",22.6,3.1,23.5,2,2,1
"1026","S11",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1027","S11",20180303,"morning","long.argus",99,30.2,"Full",22.6,3.1,23.5,3,3,1
"1028","S11",20180303,"morning","short.argus",99,30.2,"Full",22.6,3.1,23.5,2,2,1
"1029","S12",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1030","S13",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1031","S20",20180303,"morning","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1032","S20",20180303,"morning","short.argus",99,30.2,"Full",22.6,3.1,23.5,7,7,1
"1033","S14",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1034","S15",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1035","S16",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1036","S17",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1037","S17",20180303,"afternoon","long.argus",99,30.2,"Full",22.6,3.1,23.5,1,1,1
"1038","S17",20180303,"afternoon","short.argus",99,30.2,"Full",22.6,3.1,23.5,4,4,1
"1039","S18",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1040","S19",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1041","S11",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1042","S12",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1043","S13",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1044","S20",20180303,"afternoon","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1045","S14",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1046","S15",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1047","S16",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1048","S17",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1049","S18",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1050","S18",20180303,"evening","short.argus",99,30.2,"Full",22.6,3.1,23.5,1,1,1
"1051","S19",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1052","S11",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1053","S12",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1054","S13",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1055","S20",20180303,"evening","none",99,30.2,"Full",22.6,3.1,23.5,0,0,1
"1056","S14",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1057","S15",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1058","S16",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1059","S17",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1060","S18",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1061","S18",20180304,"madrugada","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1062","S19",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1063","S19",20180304,"madrugada","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1064","S11",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1065","S12",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1066","S13",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1067","S20",20180304,"madrugada","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1068","S14",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1069","S14",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1070","S14",20180304,"morning","short.argus",97,30.8,"Full",23.8,3.5,3.1,8,8,0
"1071","S15",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1072","S16",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1073","S16",20180304,"morning","short.argus",97,30.8,"Full",23.8,3.5,3.1,2,2,0
"1074","S17",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1075","S17",20180304,"morning","short.argus",97,30.8,"Full",23.8,3.5,3.1,12,12,0
"1076","S18",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1077","S18",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1078","S18",20180304,"morning","short.argus",97,30.8,"Full",23.8,3.5,3.1,5,5,0
"1079","S19",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1080","S19",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,2,2,0
"1081","S11",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1082","S11",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1083","S11",20180304,"morning","short.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1084","S12",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1085","S12",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1086","S13",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1087","S20",20180304,"morning","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1088","S20",20180304,"morning","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1089","S20",20180304,"morning","short.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,0
"1090","S14",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1091","S15",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1092","S16",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1093","S17",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1094","S18",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1095","S19",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1096","S11",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1097","S12",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1098","S13",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1099","S13",20180304,"afternoon","long.argus",97,30.8,"Full",23.8,3.5,3.1,1,1,1
"1100","S20",20180304,"afternoon","none",97,30.8,"Full",23.8,3.5,3.1,0,0,1
"1101","S14",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1102","S15",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1103","S16",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1104","S17",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1105","S18",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1106","S19",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1107","S11",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1108","S12",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1109","S13",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1110","S20",20180304,"evening","none",97,30.8,"Full",23.8,3.5,3.1,0,0,0
"1111","S14",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1112","S14",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1113","S14",20180305,"morning","long.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1114","S14",20180305,"morning","short.argus",96,30.4,"Full",23.2,0.4,3.5,10,10,0
"1115","S14",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1116","S14",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1117","S15",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1118","S15",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1119","S15",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1120","S15",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1121","S16",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1122","S16",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1123","S16",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1124","S16",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1125","S17",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1126","S17",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1127","S17",20180305,"morning","long.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1128","S17",20180305,"morning","short.argus",96,30.4,"Full",23.2,0.4,3.5,2,2,0
"1129","S17",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1130","S17",20180305,"afternoon","long.argus",96,30.4,"Full",23.2,0.4,3.5,2,2,0
"1131","S17",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1132","S18",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1133","S18",20180305,"madrugada","long.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1134","S18",20180305,"morning","long.argus",96,30.4,"Full",23.2,0.4,3.5,2,2,0
"1135","S18",20180305,"morning","short.argus",96,30.4,"Full",23.2,0.4,3.5,21,21,0
"1136","S18",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1137","S18",20180305,"afternoon","long.argus",96,30.4,"Full",23.2,0.4,3.5,2,2,0
"1138","S18",20180305,"afternoon","short.argus",96,30.4,"Full",23.2,0.4,3.5,9,9,0
"1139","S18",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1140","S18",20180305,"evening","long.argus",96,30.4,"Full",23.2,0.4,3.5,3,3,0
"1141","S18",20180305,"evening","short.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1142","S19",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1143","S19",20180305,"madrugada","long.argus",96,30.4,"Full",23.2,0.4,3.5,2,2,0
"1144","S19",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1145","S19",20180305,"morning","long.argus",96,30.4,"Full",23.2,0.4,3.5,2,2,0
"1146","S19",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1147","S19",20180305,"afternoon","long.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1148","S19",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1149","S19",20180305,"evening","short.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1150","S11",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1151","S11",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1152","S11",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1153","S11",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1154","S12",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1155","S12",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1156","S12",20180305,"morning","long.argus",96,30.4,"Full",23.2,0.4,3.5,1,1,0
"1157","S12",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1158","S12",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1159","S13",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1160","S13",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1161","S13",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1162","S13",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1163","S20",20180305,"madrugada","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1164","S20",20180305,"morning","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1165","S20",20180305,"afternoon","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1166","S20",20180305,"evening","none",96,30.4,"Full",23.2,0.4,3.5,0,0,0
"1167","S14",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1168","S14",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1169","S14",20180306,"morning","long.argus",96,32.3,"Waning",23.5,0,0.4,3,3,0
"1170","S14",20180306,"morning","short.argus",96,32.3,"Waning",23.5,0,0.4,8,8,0
"1171","S14",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1172","S14",20180306,"afternoon","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1173","S14",20180306,"afternoon","short.argus",96,32.3,"Waning",23.5,0,0.4,2,2,0
"1174","S14",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1175","S14",20180306,"evening","short.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1176","S15",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1177","S15",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1178","S15",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1179","S15",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1180","S16",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1181","S16",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1182","S16",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1183","S16",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1184","S17",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1185","S17",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1186","S17",20180306,"morning","long.argus",96,32.3,"Waning",23.5,0,0.4,5,5,0
"1187","S17",20180306,"morning","short.argus",96,32.3,"Waning",23.5,0,0.4,4,4,0
"1188","S17",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1189","S17",20180306,"afternoon","long.argus",96,32.3,"Waning",23.5,0,0.4,3,3,0
"1190","S17",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1191","S18",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1192","S18",20180306,"madrugada","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1193","S18",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1194","S18",20180306,"morning","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1195","S18",20180306,"morning","short.argus",96,32.3,"Waning",23.5,0,0.4,14,14,0
"1196","S18",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1197","S18",20180306,"afternoon","short.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1198","S18",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1199","S18",20180306,"evening","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1200","S19",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1201","S19",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1202","S19",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1203","S19",20180306,"afternoon","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1204","S19",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1205","S19",20180306,"evening","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1206","S11",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1207","S11",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1208","S11",20180306,"morning","long.argus",96,32.3,"Waning",23.5,0,0.4,2,2,0
"1209","S11",20180306,"morning","short.argus",96,32.3,"Waning",23.5,0,0.4,3,3,0
"1210","S11",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1211","S11",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1212","S12",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1213","S12",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1214","S12",20180306,"morning","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1215","S12",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1216","S12",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1217","S13",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1218","S13",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1219","S13",20180306,"morning","long.argus",96,32.3,"Waning",23.5,0,0.4,1,1,0
"1220","S13",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1221","S13",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1222","S20",20180306,"madrugada","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1223","S20",20180306,"morning","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1224","S20",20180306,"morning","short.argus",96,32.3,"Waning",23.5,0,0.4,3,3,0
"1225","S20",20180306,"afternoon","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1226","S20",20180306,"afternoon","short.argus",96,32.3,"Waning",23.5,0,0.4,5,5,0
"1227","S20",20180306,"evening","none",96,32.3,"Waning",23.5,0,0.4,0,0,0
"1228","S14",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1229","S14",20180307,"madrugada","long.argus",98,31.2,"Waning",23.3,14,0,1,1,0
"1230","S14",20180307,"madrugada","short.argus",98,31.2,"Waning",23.3,14,0,1,1,0
"1231","S15",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1232","S16",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1233","S17",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1234","S17",20180307,"madrugada","long.argus",98,31.2,"Waning",23.3,14,0,1,1,0
"1235","S18",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1236","S19",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1237","S19",20180307,"madrugada","long.argus",98,31.2,"Waning",23.3,14,0,1,1,0
"1238","S11",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1239","S11",20180307,"madrugada","short.argus",98,31.2,"Waning",23.3,14,0,2,2,0
"1240","S12",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1241","S13",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1242","S20",20180307,"madrugada","none",98,31.2,"Waning",23.3,14,0,0,0,0
"1243","S14",20180307,"morning","none",98,31.2,"Waning",23.3,14,0,0,0,1
"1244","S14",20180307,"morning","long.argus",98,31.2,"Waning",23.3,14,0,1,1,1
"1245","S14",20180307,"morning","short.argus",98,31.2,"Waning",23.3,14,0,6,6,1
"1246","S15",20180307,"morning","none",98,31.2,"Waning",23.3,14,0,0,0,1
"1247","S16",20180307,"morning","none",98,31.2,"Waning",23.3,14,0,0,0,1
