"","date.time","recorder","call.type","n.detections","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","lunar.vals","time.bin.id","index"
"2163","20180215_18","S13","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S13_20180215_afternoon"
"2877","20180215_14","S14","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S14_20180215_afternoon"
"2878","20180215_16","S14","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S14_20180215_afternoon"
"2879","20180215_18","S14","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S14_20180215_afternoon"
"3223","20180215_14","S15","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S15_20180215_afternoon"
"3224","20180215_16","S15","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S15_20180215_afternoon"
"3225","20180215_18","S15","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S15_20180215_afternoon"
"4059","20180215_14","S16","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S16_20180215_afternoon"
"4060","20180215_16","S16","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S16_20180215_afternoon"
"4061","20180215_18","S16","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S16_20180215_afternoon"
"4667","20180215_17","S17","long.argus",1,"20180215",98,32,0,22.8,3.5,8.4,17,"New","afternoon","S17_20180215_afternoon"
"4919","20180215_14","S17","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S17_20180215_afternoon"
"4920","20180215_16","S17","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S17_20180215_afternoon"
"4921","20180215_18","S17","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S17_20180215_afternoon"
"6011","20180215_14","S18","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S18_20180215_afternoon"
"6012","20180215_16","S18","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S18_20180215_afternoon"
"6013","20180215_18","S18","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S18_20180215_afternoon"
"6632","20180215_14","S19","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S19_20180215_afternoon"
"6633","20180215_16","S19","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S19_20180215_afternoon"
"6634","20180215_18","S19","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S19_20180215_afternoon"
"7708","20180215_13","S20","short.argus",1,"20180215",98,32,0,22.8,3.5,8.4,13,"New","afternoon","S20_20180215_afternoon"
"7787","20180215_14","S20","none",0,"20180215",98,32,0,22.8,3.5,8.4,14,"New","afternoon","S20_20180215_afternoon"
"7788","20180215_16","S20","none",0,"20180215",98,32,0,22.8,3.5,8.4,16,"New","afternoon","S20_20180215_afternoon"
"7789","20180215_18","S20","none",0,"20180215",98,32,0,22.8,3.5,8.4,18,"New","afternoon","S20_20180215_afternoon"
"668","20180216_14","S11","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S11_20180216_afternoon"
"669","20180216_16","S11","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S11_20180216_afternoon"
"670","20180216_18","S11","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S11_20180216_afternoon"
"1370","20180216_14","S12","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S12_20180216_afternoon"
"1371","20180216_16","S12","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S12_20180216_afternoon"
"1372","20180216_18","S12","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S12_20180216_afternoon"
"2173","20180216_14","S13","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S13_20180216_afternoon"
"2174","20180216_16","S13","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S13_20180216_afternoon"
"2175","20180216_18","S13","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S13_20180216_afternoon"
"2888","20180216_14","S14","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S14_20180216_afternoon"
"2889","20180216_16","S14","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S14_20180216_afternoon"
"2890","20180216_18","S14","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S14_20180216_afternoon"
"3235","20180216_14","S15","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S15_20180216_afternoon"
"3236","20180216_16","S15","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S15_20180216_afternoon"
"3237","20180216_18","S15","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S15_20180216_afternoon"
"4071","20180216_14","S16","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S16_20180216_afternoon"
"4072","20180216_16","S16","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S16_20180216_afternoon"
"4073","20180216_18","S16","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S16_20180216_afternoon"
"4931","20180216_14","S17","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S17_20180216_afternoon"
"4932","20180216_16","S17","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S17_20180216_afternoon"
"4933","20180216_18","S17","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S17_20180216_afternoon"
"6020","20180216_14","S18","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S18_20180216_afternoon"
"6021","20180216_16","S18","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S18_20180216_afternoon"
"6022","20180216_18","S18","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S18_20180216_afternoon"
"6644","20180216_14","S19","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S19_20180216_afternoon"
"6645","20180216_16","S19","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S19_20180216_afternoon"
"6646","20180216_18","S19","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S19_20180216_afternoon"
"7715","20180216_13","S20","short.argus",1,"20180216",97,32,28.2,22.8,0,3.3,13,"New","afternoon","S20_20180216_afternoon"
"7796","20180216_14","S20","none",0,"20180216",97,32,28.2,22.8,0,3.3,14,"New","afternoon","S20_20180216_afternoon"
"7797","20180216_16","S20","none",0,"20180216",97,32,28.2,22.8,0,3.3,16,"New","afternoon","S20_20180216_afternoon"
"7798","20180216_18","S20","none",0,"20180216",97,32,28.2,22.8,0,3.3,18,"New","afternoon","S20_20180216_afternoon"
"679","20180217_14","S11","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S11_20180217_afternoon"
"680","20180217_16","S11","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S11_20180217_afternoon"
"681","20180217_18","S11","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S11_20180217_afternoon"
"1382","20180217_14","S12","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S12_20180217_afternoon"
"1383","20180217_16","S12","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S12_20180217_afternoon"
"1384","20180217_18","S12","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S12_20180217_afternoon"
"2185","20180217_14","S13","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S13_20180217_afternoon"
"2186","20180217_16","S13","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S13_20180217_afternoon"
"2187","20180217_18","S13","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S13_20180217_afternoon"
"2898","20180217_14","S14","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S14_20180217_afternoon"
"2899","20180217_16","S14","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S14_20180217_afternoon"
"2900","20180217_18","S14","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S14_20180217_afternoon"
"3247","20180217_14","S15","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S15_20180217_afternoon"
"3248","20180217_16","S15","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S15_20180217_afternoon"
"3249","20180217_18","S15","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S15_20180217_afternoon"
"3960","20180217_15","S16","long.argus",1,"20180217",98,31.6,1.3,23.2,28.2,5.9,15,"New","afternoon","S16_20180217_afternoon"
"3961","20180217_15","S16","short.argus",2,"20180217",98,31.6,1.3,23.2,28.2,5.9,15,"New","afternoon","S16_20180217_afternoon"
"4083","20180217_14","S16","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S16_20180217_afternoon"
"4084","20180217_16","S16","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S16_20180217_afternoon"
"4085","20180217_18","S16","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S16_20180217_afternoon"
"4672","20180217_13","S17","long.argus",1,"20180217",98,31.6,1.3,23.2,28.2,5.9,13,"New","afternoon","S17_20180217_afternoon"
"4673","20180217_13","S17","short.argus",1,"20180217",98,31.6,1.3,23.2,28.2,5.9,13,"New","afternoon","S17_20180217_afternoon"
"4674","20180217_14","S17","short.argus",1,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S17_20180217_afternoon"
"4941","20180217_16","S17","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S17_20180217_afternoon"
"4942","20180217_18","S17","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S17_20180217_afternoon"
"5730","20180217_13","S18","long.argus",1,"20180217",98,31.6,1.3,23.2,28.2,5.9,13,"New","afternoon","S18_20180217_afternoon"
"6030","20180217_14","S18","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S18_20180217_afternoon"
"6031","20180217_16","S18","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S18_20180217_afternoon"
"6032","20180217_18","S18","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S18_20180217_afternoon"
"6655","20180217_14","S19","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S19_20180217_afternoon"
"6656","20180217_16","S19","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S19_20180217_afternoon"
"6657","20180217_18","S19","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S19_20180217_afternoon"
"7807","20180217_14","S20","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,14,"New","afternoon","S20_20180217_afternoon"
"7808","20180217_16","S20","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,16,"New","afternoon","S20_20180217_afternoon"
"7809","20180217_18","S20","none",0,"20180217",98,31.6,1.3,23.2,28.2,5.9,18,"New","afternoon","S20_20180217_afternoon"
"689","20180218_14","S11","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S11_20180218_afternoon"
"690","20180218_16","S11","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S11_20180218_afternoon"
"691","20180218_18","S11","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S11_20180218_afternoon"
"1394","20180218_14","S12","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S12_20180218_afternoon"
"1395","20180218_16","S12","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S12_20180218_afternoon"
"1396","20180218_18","S12","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S12_20180218_afternoon"
"2197","20180218_14","S13","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S13_20180218_afternoon"
"2198","20180218_16","S13","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S13_20180218_afternoon"
"2199","20180218_18","S13","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S13_20180218_afternoon"
"2908","20180218_14","S14","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S14_20180218_afternoon"
"2909","20180218_16","S14","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S14_20180218_afternoon"
"2910","20180218_18","S14","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S14_20180218_afternoon"
"3259","20180218_14","S15","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S15_20180218_afternoon"
"3260","20180218_16","S15","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S15_20180218_afternoon"
"3261","20180218_18","S15","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S15_20180218_afternoon"
"4095","20180218_14","S16","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S16_20180218_afternoon"
"4096","20180218_16","S16","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S16_20180218_afternoon"
"4097","20180218_18","S16","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S16_20180218_afternoon"
"4951","20180218_14","S17","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S17_20180218_afternoon"
"4952","20180218_16","S17","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S17_20180218_afternoon"
"4953","20180218_18","S17","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S17_20180218_afternoon"
"5738","20180218_13","S18","long.argus",1,"20180218",86,32.3,0,23.5,1.3,7.7,13,"New","afternoon","S18_20180218_afternoon"
"5739","20180218_16","S18","long.argus",1,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S18_20180218_afternoon"
"6038","20180218_14","S18","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S18_20180218_afternoon"
"6039","20180218_18","S18","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S18_20180218_afternoon"
"6667","20180218_14","S19","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S19_20180218_afternoon"
"6668","20180218_16","S19","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S19_20180218_afternoon"
"6669","20180218_18","S19","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S19_20180218_afternoon"
"7817","20180218_14","S20","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,14,"New","afternoon","S20_20180218_afternoon"
"7818","20180218_16","S20","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,16,"New","afternoon","S20_20180218_afternoon"
"7819","20180218_18","S20","none",0,"20180218",86,32.3,0,23.5,1.3,7.7,18,"New","afternoon","S20_20180218_afternoon"
"699","20180219_14","S11","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S11_20180219_afternoon"
"700","20180219_16","S11","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S11_20180219_afternoon"
"701","20180219_18","S11","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S11_20180219_afternoon"
"1406","20180219_14","S12","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S12_20180219_afternoon"
"1407","20180219_16","S12","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S12_20180219_afternoon"
"1408","20180219_18","S12","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S12_20180219_afternoon"
"2209","20180219_14","S13","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S13_20180219_afternoon"
"2210","20180219_16","S13","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S13_20180219_afternoon"
"2211","20180219_18","S13","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S13_20180219_afternoon"
"2919","20180219_14","S14","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S14_20180219_afternoon"
"2920","20180219_16","S14","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S14_20180219_afternoon"
"2921","20180219_18","S14","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S14_20180219_afternoon"
"3271","20180219_14","S15","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S15_20180219_afternoon"
"3272","20180219_16","S15","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S15_20180219_afternoon"
"3273","20180219_18","S15","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S15_20180219_afternoon"
"3963","20180219_16","S16","short.argus",2,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S16_20180219_afternoon"
"4107","20180219_14","S16","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S16_20180219_afternoon"
"4108","20180219_18","S16","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S16_20180219_afternoon"
"4684","20180219_14","S17","long.argus",1,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S17_20180219_afternoon"
"4961","20180219_16","S17","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S17_20180219_afternoon"
"4962","20180219_18","S17","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S17_20180219_afternoon"
"6047","20180219_14","S18","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S18_20180219_afternoon"
"6048","20180219_16","S18","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S18_20180219_afternoon"
"6049","20180219_18","S18","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S18_20180219_afternoon"
"6461","20180219_16","S19","long.argus",1,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S19_20180219_afternoon"
"6679","20180219_14","S19","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S19_20180219_afternoon"
"6680","20180219_18","S19","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S19_20180219_afternoon"
"7828","20180219_14","S20","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,14,"New","afternoon","S20_20180219_afternoon"
"7829","20180219_16","S20","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,16,"New","afternoon","S20_20180219_afternoon"
"7830","20180219_18","S20","none",0,"20180219",96,32.4,1.2,24.1,0,7.8,18,"New","afternoon","S20_20180219_afternoon"
"710","20180220_14","S11","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,14,"Waxing","afternoon","S11_20180220_afternoon"
"711","20180220_16","S11","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,16,"Waxing","afternoon","S11_20180220_afternoon"
"712","20180220_18","S11","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,18,"Waxing","afternoon","S11_20180220_afternoon"
"1418","20180220_14","S12","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,14,"Waxing","afternoon","S12_20180220_afternoon"
"1419","20180220_16","S12","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,16,"Waxing","afternoon","S12_20180220_afternoon"
"1420","20180220_18","S12","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,18,"Waxing","afternoon","S12_20180220_afternoon"
"2221","20180220_14","S13","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,14,"Waxing","afternoon","S13_20180220_afternoon"
"2222","20180220_16","S13","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,16,"Waxing","afternoon","S13_20180220_afternoon"
"2223","20180220_18","S13","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,18,"Waxing","afternoon","S13_20180220_afternoon"
"2929","20180220_14","S14","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,14,"Waxing","afternoon","S14_20180220_afternoon"
"2930","20180220_16","S14","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,16,"Waxing","afternoon","S14_20180220_afternoon"
"2931","20180220_18","S14","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,18,"Waxing","afternoon","S14_20180220_afternoon"
"3283","20180220_14","S15","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,14,"Waxing","afternoon","S15_20180220_afternoon"
"3284","20180220_16","S15","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,16,"Waxing","afternoon","S15_20180220_afternoon"
"3285","20180220_18","S15","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,18,"Waxing","afternoon","S15_20180220_afternoon"
"4118","20180220_14","S16","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,14,"Waxing","afternoon","S16_20180220_afternoon"
"4119","20180220_16","S16","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,16,"Waxing","afternoon","S16_20180220_afternoon"
"4120","20180220_18","S16","none",0,"20180220",95,31.1,0,23.8,1.2,1.9,18,"Waxing","afternoon","S16_20180220_afternoon"
