"","recorder","call.type","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","time.bin.id","index","n.calls","month","day"
"3286","S15","none","20180220",95,31.1,0,23.8,1.2,1.9,20,"evening","S15_20180220_evening",0,"02","20"
"3965","S16","long.argus","20180220",95,31.1,0,23.8,1.2,1.9,19,"evening","S16_20180220_evening",1,"02","20"
"3966","S16","short.argus","20180220",95,31.1,0,23.8,1.2,1.9,19,"evening","S16_20180220_evening",1,"02","20"
"4121","S16","none","20180220",95,31.1,0,23.8,1.2,1.9,20,"evening","S16_20180220_evening",0,"02","20"
"4693","S17","long.argus","20180220",95,31.1,0,23.8,1.2,1.9,19,"evening","S17_20180220_evening",1,"02","20"
"4973","S17","none","20180220",95,31.1,0,23.8,1.2,1.9,20,"evening","S17_20180220_evening",0,"02","20"
"6058","S18","none","20180220",95,31.1,0,23.8,1.2,1.9,20,"evening","S18_20180220_evening",0,"02","20"
"6466","S19","long.argus","20180220",95,31.1,0,23.8,1.2,1.9,19,"evening","S19_20180220_evening",1,"02","20"
"6692","S19","none","20180220",95,31.1,0,23.8,1.2,1.9,20,"evening","S19_20180220_evening",0,"02","20"
"7840","S20","none","20180220",95,31.1,0,23.8,1.2,1.9,20,"evening","S20_20180220_evening",0,"02","20"
"724","S11","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S11_20180221_evening",0,"02","21"
"1433","S12","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S12_20180221_evening",0,"02","21"
"2099","S13","long.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S13_20180221_evening",1,"02","21"
"2236","S13","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S13_20180221_evening",0,"02","21"
"2735","S14","long.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S14_20180221_evening",1,"02","21"
"2736","S14","short.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S14_20180221_evening",2,"02","21"
"2943","S14","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S14_20180221_evening",0,"02","21"
"3297","S15","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S15_20180221_evening",0,"02","21"
"3968","S16","long.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S16_20180221_evening",1,"02","21"
"3969","S16","short.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S16_20180221_evening",1,"02","21"
"4133","S16","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S16_20180221_evening",0,"02","21"
"4983","S17","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S17_20180221_evening",0,"02","21"
"5763","S18","long.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S18_20180221_evening",2,"02","21"
"5764","S18","short.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S18_20180221_evening",1,"02","21"
"6066","S18","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S18_20180221_evening",0,"02","21"
"6469","S19","long.argus","20180221",96,31.5,0.7,24.1,0,5.3,19,"evening","S19_20180221_evening",1,"02","21"
"6703","S19","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S19_20180221_evening",0,"02","21"
"7850","S20","none","20180221",96,31.5,0.7,24.1,0,5.3,20,"evening","S20_20180221_evening",0,"02","21"
"736","S11","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S11_20180222_evening",0,"02","22"
"1445","S12","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S12_20180222_evening",0,"02","22"
"2247","S13","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S13_20180222_evening",0,"02","22"
"2955","S14","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S14_20180222_evening",0,"02","22"
"3309","S15","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S15_20180222_evening",0,"02","22"
"4144","S16","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S16_20180222_evening",0,"02","22"
"4992","S17","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S17_20180222_evening",0,"02","22"
"6074","S18","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S18_20180222_evening",0,"02","22"
"6713","S19","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S19_20180222_evening",0,"02","22"
"7861","S20","none","20180222",97,30.4,0,23.8,0.7,2.3,20,"evening","S20_20180222_evening",0,"02","22"
"747","S11","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S11_20180223_evening",0,"02","23"
"1457","S12","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S12_20180223_evening",0,"02","23"
"2259","S13","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S13_20180223_evening",0,"02","23"
"2966","S14","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S14_20180223_evening",0,"02","23"
"3321","S15","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S15_20180223_evening",0,"02","23"
"4156","S16","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S16_20180223_evening",0,"02","23"
"5002","S17","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S17_20180223_evening",0,"02","23"
"5781","S18","long.argus","20180223",97,30.8,9.5,23.2,0,5.6,19,"evening","S18_20180223_evening",1,"02","23"
"6084","S18","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S18_20180223_evening",0,"02","23"
"6725","S19","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S19_20180223_evening",0,"02","23"
"7871","S20","none","20180223",97,30.8,9.5,23.2,0,5.6,20,"evening","S20_20180223_evening",0,"02","23"
"756","S11","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S11_20180224_evening",0,"02","24"
"1469","S12","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S12_20180224_evening",0,"02","24"
"2271","S13","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S13_20180224_evening",0,"02","24"
"2976","S14","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S14_20180224_evening",0,"02","24"
"3333","S15","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S15_20180224_evening",0,"02","24"
"4168","S16","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S16_20180224_evening",0,"02","24"
"5011","S17","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S17_20180224_evening",0,"02","24"
"6094","S18","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S18_20180224_evening",0,"02","24"
"6736","S19","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S19_20180224_evening",0,"02","24"
"7882","S20","none","20180224",97,30.4,23.3,23,9.5,4,20,"evening","S20_20180224_evening",0,"02","24"
"766","S11","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S11_20180225_evening",0,"02","25"
"1480","S12","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S12_20180225_evening",0,"02","25"
"2282","S13","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S13_20180225_evening",0,"02","25"
"2749","S14","long.argus","20180225",95,25.4,10.3,23.3,23.3,0,19,"evening","S14_20180225_evening",1,"02","25"
"2987","S14","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S14_20180225_evening",0,"02","25"
"3345","S15","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S15_20180225_evening",0,"02","25"
"3971","S16","long.argus","20180225",95,25.4,10.3,23.3,23.3,0,19,"evening","S16_20180225_evening",1,"02","25"
"3972","S16","short.argus","20180225",95,25.4,10.3,23.3,23.3,0,19,"evening","S16_20180225_evening",1,"02","25"
"4180","S16","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S16_20180225_evening",0,"02","25"
"4728","S17","short.argus","20180225",95,25.4,10.3,23.3,23.3,0,19,"evening","S17_20180225_evening",1,"02","25"
"5022","S17","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S17_20180225_evening",0,"02","25"
"5793","S18","long.argus","20180225",95,25.4,10.3,23.3,23.3,0,19,"evening","S18_20180225_evening",2,"02","25"
"6104","S18","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S18_20180225_evening",0,"02","25"
"6475","S19","long.argus","20180225",95,25.4,10.3,23.3,23.3,0,19,"evening","S19_20180225_evening",1,"02","25"
"6748","S19","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S19_20180225_evening",0,"02","25"
"7894","S20","none","20180225",95,25.4,10.3,23.3,23.3,0,20,"evening","S20_20180225_evening",0,"02","25"
"777","S11","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S11_20180226_evening",0,"02","26"
"1492","S12","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S12_20180226_evening",0,"02","26"
"2292","S13","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S13_20180226_evening",0,"02","26"
"2998","S14","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S14_20180226_evening",0,"02","26"
"3357","S15","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S15_20180226_evening",0,"02","26"
"4192","S16","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S16_20180226_evening",0,"02","26"
"5032","S17","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S17_20180226_evening",0,"02","26"
"6113","S18","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S18_20180226_evening",0,"02","26"
"6760","S19","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S19_20180226_evening",0,"02","26"
"7906","S20","none","20180226",96,31.2,11,23.1,10.3,6.7,20,"evening","S20_20180226_evening",0,"02","26"
"787","S11","none","20180227",97,32.2,0,23,11,7,20,"evening","S11_20180227_evening",0,"02","27"
"1503","S12","none","20180227",97,32.2,0,23,11,7,20,"evening","S12_20180227_evening",0,"02","27"
"2107","S13","long.argus","20180227",97,32.2,0,23,11,7,19,"evening","S13_20180227_evening",1,"02","27"
"2302","S13","none","20180227",97,32.2,0,23,11,7,20,"evening","S13_20180227_evening",0,"02","27"
"3009","S14","none","20180227",97,32.2,0,23,11,7,20,"evening","S14_20180227_evening",0,"02","27"
"3369","S15","none","20180227",97,32.2,0,23,11,7,20,"evening","S15_20180227_evening",0,"02","27"
"4204","S16","none","20180227",97,32.2,0,23,11,7,20,"evening","S16_20180227_evening",0,"02","27"
"5042","S17","none","20180227",97,32.2,0,23,11,7,20,"evening","S17_20180227_evening",0,"02","27"
"6121","S18","none","20180227",97,32.2,0,23,11,7,20,"evening","S18_20180227_evening",0,"02","27"
"6771","S19","none","20180227",97,32.2,0,23,11,7,20,"evening","S19_20180227_evening",0,"02","27"
"7918","S20","none","20180227",97,32.2,0,23,11,7,20,"evening","S20_20180227_evening",0,"02","27"
"798","S11","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S11_20180228_evening",0,"02","28"
"1515","S12","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S12_20180228_evening",0,"02","28"
"2314","S13","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S13_20180228_evening",0,"02","28"
"3019","S14","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S14_20180228_evening",0,"02","28"
"3381","S15","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S15_20180228_evening",0,"02","28"
"4216","S16","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S16_20180228_evening",0,"02","28"
"5051","S17","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S17_20180228_evening",0,"02","28"
"6131","S18","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S18_20180228_evening",0,"02","28"
"6783","S19","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S19_20180228_evening",0,"02","28"
"7928","S20","none","20180228",95,33.2,4.8,24.1,0,5.3,20,"evening","S20_20180228_evening",0,"02","28"
"809","S11","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S11_20180301_evening",0,"03","01"
"1527","S12","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S12_20180301_evening",0,"03","01"
"2326","S13","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S13_20180301_evening",0,"03","01"
"3029","S14","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S14_20180301_evening",0,"03","01"
"3393","S15","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S15_20180301_evening",0,"03","01"
"4228","S16","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S16_20180301_evening",0,"03","01"
"5059","S17","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S17_20180301_evening",0,"03","01"
"6141","S18","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S18_20180301_evening",0,"03","01"
"6795","S19","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S19_20180301_evening",0,"03","01"
"7940","S20","none","20180301",96,32.8,25.9,25.4,4.8,7.4,20,"evening","S20_20180301_evening",0,"03","01"
"819","S11","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S11_20180302_evening",0,"03","02"
"1539","S12","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S12_20180302_evening",0,"03","02"
"2338","S13","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S13_20180302_evening",0,"03","02"
"3040","S14","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S14_20180302_evening",0,"03","02"
"3405","S15","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S15_20180302_evening",0,"03","02"
"4239","S16","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S16_20180302_evening",0,"03","02"
"5067","S17","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S17_20180302_evening",0,"03","02"
"6149","S18","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S18_20180302_evening",0,"03","02"
"6806","S19","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S19_20180302_evening",0,"03","02"
"7952","S20","none","20180302",98,31.1,23.5,23.8,25.9,4.4,20,"evening","S20_20180302_evening",0,"03","02"
"830","S11","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S11_20180303_evening",0,"03","03"
"1551","S12","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S12_20180303_evening",0,"03","03"
"2350","S13","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S13_20180303_evening",0,"03","03"
"3050","S14","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S14_20180303_evening",0,"03","03"
"3417","S15","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S15_20180303_evening",0,"03","03"
"4251","S16","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S16_20180303_evening",0,"03","03"
"5078","S17","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S17_20180303_evening",0,"03","03"
"5833","S18","short.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,19,"evening","S18_20180303_evening",1,"03","03"
"6158","S18","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S18_20180303_evening",0,"03","03"
"6817","S19","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S19_20180303_evening",0,"03","03"
"7963","S20","none","20180303",99,30.2,3.1,22.6,23.5,2.2,20,"evening","S20_20180303_evening",0,"03","03"
"842","S11","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S11_20180304_evening",0,"03","04"
"1563","S12","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S12_20180304_evening",0,"03","04"
"2361","S13","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S13_20180304_evening",0,"03","04"
"3061","S14","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S14_20180304_evening",0,"03","04"
"3429","S15","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S15_20180304_evening",0,"03","04"
"4262","S16","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S16_20180304_evening",0,"03","04"
"5087","S17","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S17_20180304_evening",0,"03","04"
"6169","S18","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S18_20180304_evening",0,"03","04"
"6828","S19","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S19_20180304_evening",0,"03","04"
"7975","S20","none","20180304",97,30.8,3.5,23.8,3.1,5.6,20,"evening","S20_20180304_evening",0,"03","04"
"854","S11","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S11_20180305_evening",0,"03","05"
"1575","S12","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S12_20180305_evening",0,"03","05"
"2373","S13","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S13_20180305_evening",0,"03","05"
"3072","S14","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S14_20180305_evening",0,"03","05"
"3441","S15","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S15_20180305_evening",0,"03","05"
"4274","S16","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S16_20180305_evening",0,"03","05"
"5097","S17","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S17_20180305_evening",0,"03","05"
"5850","S18","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,19,"evening","S18_20180305_evening",3,"03","05"
"5851","S18","short.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,19,"evening","S18_20180305_evening",1,"03","05"
"6175","S18","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S18_20180305_evening",0,"03","05"
"6489","S19","short.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,19,"evening","S19_20180305_evening",1,"03","05"
"6836","S19","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S19_20180305_evening",0,"03","05"
"7987","S20","none","20180305",96,30.4,0.4,23.2,3.5,0.9,20,"evening","S20_20180305_evening",0,"03","05"
"865","S11","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S11_20180306_evening",0,"03","06"
"1586","S12","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S12_20180306_evening",0,"03","06"
"2384","S13","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S13_20180306_evening",0,"03","06"
"2790","S14","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,19,"evening","S14_20180306_evening",1,"03","06"
"3081","S14","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S14_20180306_evening",0,"03","06"
"3453","S15","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S15_20180306_evening",0,"03","06"
"4286","S16","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S16_20180306_evening",0,"03","06"
"5105","S17","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S17_20180306_evening",0,"03","06"
"5857","S18","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,19,"evening","S18_20180306_evening",1,"03","06"
"6184","S18","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S18_20180306_evening",0,"03","06"
"6491","S19","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,19,"evening","S19_20180306_evening",1,"03","06"
"6848","S19","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S19_20180306_evening",0,"03","06"
"7998","S20","none","20180306",96,32.3,0,23.5,0.4,7.1,20,"evening","S20_20180306_evening",0,"03","06"
"875","S11","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S11_20180307_evening",0,"03","07"
"1598","S12","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S12_20180307_evening",0,"03","07"
"2396","S13","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S13_20180307_evening",0,"03","07"
"3091","S14","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S14_20180307_evening",0,"03","07"
"3465","S15","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S15_20180307_evening",0,"03","07"
"4296","S16","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S16_20180307_evening",0,"03","07"
"4795","S17","long.argus","20180307",98,31.2,14,23.3,0,6.2,19,"evening","S17_20180307_evening",1,"03","07"
"5116","S17","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S17_20180307_evening",0,"03","07"
"6859","S19","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S19_20180307_evening",0,"03","07"
"8010","S20","none","20180307",98,31.2,14,23.3,0,6.2,20,"evening","S20_20180307_evening",0,"03","07"
"887","S11","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S11_20180308_evening",0,"03","08"
"1610","S12","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S12_20180308_evening",0,"03","08"
"2408","S13","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S13_20180308_evening",0,"03","08"
"3102","S14","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S14_20180308_evening",0,"03","08"
"3477","S15","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S15_20180308_evening",0,"03","08"
"3982","S16","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,19,"evening","S16_20180308_evening",1,"03","08"
"3983","S16","short.argus","20180308",90,30.8,1.8,23.9,14,4.5,21,"evening","S16_20180308_evening",1,"03","08"
"4308","S16","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S16_20180308_evening",0,"03","08"
"5125","S17","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S17_20180308_evening",0,"03","08"
"5866","S18","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,21,"evening","S18_20180308_evening",1,"03","08"
"5867","S18","short.argus","20180308",90,30.8,1.8,23.9,14,4.5,21,"evening","S18_20180308_evening",1,"03","08"
"6199","S18","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S18_20180308_evening",0,"03","08"
"6871","S19","none","20180308",90,30.8,1.8,23.9,14,4.5,20,"evening","S19_20180308_evening",0,"03","08"
